"ID","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Z_CostContact","Z_Revenue","Response","Age"
5278,"Graduation","Married",82224,0,0,"25-01-2014",83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,3,11,0,59
3560,"Graduation","Together",83844,0,0,"12-05-2013",57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,71
7235,"2n Cycle","Married",17003,1,0,"09-12-2013",37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,3,11,0,48
10548,"Graduation","Single",71163,0,0,"09-03-2014",30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0,28
2281,"Graduation","Single",33697,1,0,"15-09-2013",34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,3,11,0,53
4073,"2n Cycle","Married",63564,0,0,"29-01-2014",0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1,69
6974,"PhD","Together",83443,0,0,"31-12-2013",89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0,51
7938,"PhD","Together",51518,0,1,"03-10-2013",92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0,65
7094,"Graduation","Widow",58330,0,1,"25-12-2013",87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,48
7723,"Graduation","Together",75507,0,0,"02-05-2014",56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,44
3870,"2n Cycle","Together",63855,0,0,"09-02-2013",28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0,45
4012,"PhD","Together",62220,0,1,"11-08-2012",55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1,51
5909,"Graduation","Married",58512,0,1,"19-09-2013",25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0,59
10470,"Master","Married",40662,1,0,"15-03-2013",0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0,44
6488,"PhD","Married",38829,0,1,"06-04-2014",86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0,64
10270,"2n Cycle","Married",35523,1,0,"03-10-2013",8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0,42
6887,"Graduation","Single",79146,1,1,"24-04-2014",33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,56
6406,"Master","Married",78285,0,0,"28-10-2013",13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0,35
7573,"PhD","Single",31626,1,0,"10-05-2013",12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1,45
221,"Graduation","Married",48726,0,1,"27-04-2013",90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0,68
1911,"Graduation","Together",67430,0,0,"05-09-2012",6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0,36
20,"2n Cycle","Married",46891,0,1,"01-09-2013",91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,58
8786,"Master","Married",62058,0,1,"26-05-2013",52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0,67
10582,"Graduation","Married",72063,0,1,"03-07-2013",3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0,44
8897,"Graduation","Single",42720,1,1,"24-04-2013",9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1,58
2371,"Graduation","Married",33622,1,1,"13-04-2013",22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,51
4303,"PhD","Together",6835,0,1,"08-12-2012",76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,3,11,0,66
6825,"Graduation","Together",41452,1,1,"06-03-2013",86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,70
1072,"PhD","Single",40760,0,1,"30-08-2013",64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0,58
4964,"PhD","Together",74250,0,0,"26-01-2014",90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0,65
2461,"Master","Single",51124,1,1,"18-12-2013",79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0,68
10839,"Graduation","Together",36283,1,1,"14-04-2014",42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0,47
49,"Graduation","Single",20587,1,0,"11-05-2014",39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,53
4290,"Graduation","Married",30467,1,0,"19-03-2014",8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,51
10219,"Graduation","Together",31590,1,0,"18-06-2013",40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,51
4211,"Basic","Married",20425,1,0,"29-10-2012",5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,37
1135,"Master","Together",17144,1,1,"15-02-2014",96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,63
6299,"PhD","Divorced",42564,0,1,"02-01-2013",28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,3,11,1,55
10846,"Master","Married",43783,1,0,"29-05-2014",22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,3,11,0,45
347,"Graduation","Divorced",40780,0,1,"08-09-2012",30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0,47
10446,"PhD","Married",82017,0,0,"07-11-2012",58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,3,11,1,66
3479,"Graduation","Single",16813,0,0,"19-07-2013",49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,3,11,0,73
11075,"Graduation","Married",51267,1,1,"29-10-2013",37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,3,11,0,45
4442,"Graduation","Single",46524,0,1,"05-04-2013",70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,3,11,0,62
199,"Master","Single",45183,0,0,"20-01-2013",33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,3,11,0,61
6722,"PhD","Married",70421,0,1,"28-06-2014",98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,3,11,0,69
796,"2n Cycle","Divorced",60161,0,1,"23-10-2012",17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0,58
3749,"Graduation","Together",73926,0,0,"02-03-2013",54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,3,11,0,50
8523,"Graduation","Married",19329,1,0,"14-12-2013",39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,55
310,"Master","Married",61872,0,1,"13-12-2013",81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,3,11,0,53
8629,"Graduation","Widow",46984,1,1,"26-03-2013",71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0,67
236,"Graduation","Married",34838,1,1,"19-01-2013",62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0,72
3483,"Graduation","Married",48192,0,0,"06-04-2013",76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,3,11,1,65
4599,"Master","Married",49681,0,2,"04-11-2013",66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,47
7326,"Master","Married",56850,0,1,"23-03-2014",83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,52
7352,"Graduation","Married",55267,0,1,"21-10-2013",28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,3,11,0,66
2350,"Graduation","Married",59666,1,1,"22-03-2013",87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0,51
2964,"Graduation","Married",26872,0,0,"16-10-2013",0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,42
5585,"Graduation","Single",21359,1,0,"20-04-2013",1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,1,51
3732,"Master","Married",52750,0,1,"04-02-2013",72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,3,11,0,68
11176,"PhD","Together",65968,0,1,"12-05-2014",12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,3,11,0,53
2986,"Graduation","Married",30772,1,1,"12-03-2014",89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,47
3900,"Graduation","Married",65685,0,1,"29-03-2014",54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,51
7034,"2n Cycle","Married",25804,1,0,"01-09-2013",34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,3,11,0,45
9493,"PhD","Single",76412,0,0,"05-05-2013",15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,3,11,1,43
1143,"Graduation","Married",22063,1,0,"08-08-2013",43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,3,11,0,51
1,"Graduation","Single",57091,0,0,"15-06-2014",0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,3,11,1,62
3855,"Graduation","Married",22419,0,0,"18-04-2013",74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,60
5536,"Graduation","Together",87771,0,1,"22-05-2013",61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,64
9499,"Graduation","Married",93404,1,2,"07-05-2013",97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,3,11,0,69
6768,"Graduation","Divorced",37859,1,2,"12-01-2013",75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,61
2150,"PhD","Widow",80995,0,1,"11-05-2013",83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,3,11,0,65
6646,"Graduation","Together",16529,1,0,"01-03-2014",23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,39
4887,"PhD","Divorced",55412,1,1,"22-11-2013",65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,3,11,0,47
8560,"Graduation","Single",48789,0,0,"10-09-2012",94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,3,11,0,31
3321,"PhD","Together",56575,0,2,"05-05-2013",42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,3,11,0,56
11003,"2n Cycle","Together",25130,1,0,"02-10-2013",10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,3,11,0,43
10402,"Graduation","Married",35441,1,1,"14-02-2013",94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,56
9904,"Graduation","Married",71391,0,1,"29-03-2013",50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,3,11,0,67
6141,"Master","Single",49494,1,0,"25-04-2013",46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,3,11,0,51
5687,"Graduation","Divorced",81702,0,0,"23-09-2012",98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,3,11,0,43
10856,"2n Cycle","Single",45889,0,1,"02-07-2013",42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,3,11,0,43
5121,"Graduation","Single",56628,0,1,"21-03-2014",30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,3,11,0,46
4186,"Graduation","Together",34026,1,1,"05-08-2013",11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,73
368,"Graduation","Married",40049,0,1,"29-11-2012",61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,3,11,0,49
3312,"Graduation","Single",34176,1,0,"12-05-2014",12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,35
11121,"Graduation","Married",19419,1,0,"10-11-2012",76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,3,11,0,42
5332,"2n Cycle","Married",82504,0,0,"27-07-2013",2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,3,11,0,63
5848,"Graduation","Together",81205,0,0,"13-01-2014",43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,3,11,1,53
5935,"Master","Single",55284,0,1,"24-12-2012",60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,3,11,0,67
2895,"Graduation","Single",49980,0,1,"23-10-2013",79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,3,11,0,60
10262,"Graduation","Married",15072,2,0,"10-05-2013",96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,3,11,0,43
7848,"Graduation","Single",49166,0,1,"13-06-2013",17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,3,11,0,49
9477,"PhD","Married",65324,0,1,"11-01-2014",0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,3,11,0,69
4856,"2n Cycle","Married",82347,0,0,"06-11-2012",38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,3,11,0,66
7186,"PhD","Together",30843,1,1,"26-05-2014",43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,3,11,0,57
5794,"PhD","Married",46374,0,1,"17-03-2014",1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,3,11,1,49
4877,"Master","Married",38576,0,1,"04-03-2014",2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,50
425,"Graduation","Married",55357,2,0,"19-02-2013",66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,3,11,0,38
3007,"Graduation","Together",37758,1,1,"04-10-2012",49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,57
1031,"2n Cycle","Married",85710,0,0,"05-05-2013",5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,3,11,0,34
4297,"Graduation","Together",23228,1,0,"26-01-2014",71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,54
807,"Master","Together",44602,1,1,"15-02-2014",35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,3,11,0,54
9553,"Graduation","Married",7500,0,0,"09-01-2013",94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,3,11,0,36
4271,"2n Cycle","Together",38683,1,0,"04-10-2012",80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,3,11,0,34
4120,"2n Cycle","Single",49514,1,0,"17-12-2013",61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,3,11,0,48
2036,"PhD","Together",57906,0,1,"11-06-2013",29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,3,11,0,50
115,"Master","Single",43456,0,1,"26-03-2013",0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,3,11,0,57
4259,"Master","Single",19485,2,0,"24-09-2013",80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,37
8687,"Graduation","Together",53172,0,1,"06-05-2013",54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,3,11,0,45
2447,"Graduation","Together",30545,1,0,"17-10-2012",71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,3,11,0,44
10140,"PhD","Together",70123,0,0,"28-09-2013",27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,3,11,0,40
9353,"Graduation","Single",62450,0,1,"06-01-2014",61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,3,11,0,64
3623,"Graduation","Together",21675,1,0,"11-06-2014",55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,3,11,0,47
738,"2n Cycle","Single",42395,1,1,"04-04-2014",35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,3,11,0,42
7631,"Master","Together",61346,1,0,"06-10-2013",34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,3,11,0,45
773,"Master","Divorced",42835,1,1,"30-06-2013",64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,3,11,0,52
10602,"Graduation","Married",39922,1,0,"14-02-2013",30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,40
1446,"Master","Single",86424,0,0,"05-04-2014",12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,3,11,0,67
3270,"2n Cycle","Together",17117,1,0,"17-01-2013",96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,3,11,0,45
8443,"Graduation","Single",24762,1,0,"10-02-2014",16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,3,11,1,51
9653,"Graduation","Married",35797,0,1,"16-10-2012",16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,3,11,0,48
8916,"Graduation","Divorced",36627,2,0,"23-07-2013",78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,48
8017,"2n Cycle","Married",51111,1,1,"19-06-2014",83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,42
5830,"PhD","Single",86857,0,0,"12-09-2012",96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,51
4597,"PhD","Together",82072,0,0,"02-07-2013",67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,3,11,0,53
7023,"PhD","Single",46231,2,1,"26-11-2012",87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,3,11,0,70
8086,"Graduation","Married",42243,1,1,"11-12-2013",34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,64
8825,"Graduation","Together",51195,1,1,"01-04-2013",46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,3,11,0,61
2930,"Master","Single",68092,0,0,"16-12-2013",7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,3,11,0,45
1928,"Graduation","Married",31814,1,0,"09-02-2013",73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,3,11,0,50
7108,"Master","Widow",51390,1,1,"08-09-2012",54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,3,11,0,58
10925,"Graduation","Married",76630,0,0,"14-01-2014",93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,3,11,0,40
9960,"Basic","Single",26868,1,0,"30-04-2014",52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,32
8800,"PhD","Divorced",48948,0,0,"01-02-2013",53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,3,11,1,80
5519,"Graduation","Together",64090,0,1,"07-08-2013",8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,3,11,1,67
7037,"PhD","Married",37087,1,0,"11-08-2013",50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,3,11,0,49
905,"Graduation","Divorced",21846,1,0,"22-10-2013",38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,3,11,0,37
8624,"Graduation","Married",81320,0,0,"06-02-2013",61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,3,11,0,65
8945,"Graduation","Divorced",54137,0,1,"16-08-2013",46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,3,11,0,53
6445,"Graduation","Together",66825,0,0,"14-07-2013",73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,3,11,0,56
2727,"Graduation","Together",57100,0,0,"04-12-2013",19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,3,11,0,50
6404,"Graduation","Together",58917,1,2,"24-03-2013",10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,3,11,0,54
10150,"Graduation","Single",86429,0,0,"21-11-2013",10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,3,11,1,62
1968,"Graduation","Widow",45684,1,0,"02-12-2013",37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,52
6534,"Graduation","Together",47889,1,0,"04-01-2014",94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,3,11,0,49
9485,"PhD","Married",45921,0,0,"10-03-2014",23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,3,11,0,37
7053,"PhD","Single",78420,0,0,"29-06-2013",75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,3,11,0,57
4654,"Graduation","Together",75114,0,0,"07-11-2013",40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,3,11,0,31
9760,"PhD","Widow",52278,0,1,"25-01-2013",24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,1,60
1048,"Master","Married",35641,1,0,"14-07-2013",11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,3,11,1,51
9308,"Graduation","Married",62820,0,0,"11-05-2013",51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,69
10505,"Master","Together",73113,0,0,"26-12-2013",86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,3,11,0,63
8362,"PhD","Married",84169,0,0,"07-08-2013",9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,3,11,1,41
2625,"2n Cycle","Single",42607,0,1,"17-11-2013",30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,3,11,0,69
4637,"PhD","Single",74637,0,0,"18-05-2013",73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,3,11,0,69
9972,"PhD","Together",46015,1,1,"13-04-2014",25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,68
4487,"Master","Single",39858,1,0,"24-01-2013",67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,3,11,1,54
4988,"PhD","Married",34469,1,1,"04-05-2014",58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,3,11,0,75
5871,"Master","Together",24401,0,0,"31-08-2012",98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,3,11,0,44
3139,"2n Cycle","Single",74116,0,0,"30-12-2013",53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,3,11,0,41
10037,"Graduation","Single",74293,0,0,"04-05-2014",66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,3,11,0,30
10673,"PhD","Married",68397,0,1,"17-11-2013",6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,3,11,0,47
5303,"PhD","Together",79632,0,0,"08-04-2014",42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,3,11,0,49
538,"Graduation","Single",46107,1,0,"10-02-2014",78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,3,11,0,34
7922,"PhD","Single",64950,0,1,"12-08-2012",29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,3,11,0,72
5692,"Basic","Married",25443,1,0,"22-12-2012",82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,34
6383,"PhD","Together",32892,1,0,"25-05-2014",78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,3,11,0,52
1628,"Graduation","Together",71796,0,0,"24-10-2013",54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,3,11,0,52
1204,"PhD","Married",67536,0,1,"22-05-2013",45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,3,11,0,53
3673,"Graduation","Single",55239,0,1,"14-07-2013",59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,3,11,0,52
760,"PhD","Divorced",60554,1,0,"09-08-2013",8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,3,11,0,48
8957,"2n Cycle","Single",64831,1,1,"10-06-2013",51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,3,11,0,71
4128,"PhD","Together",56067,0,1,"20-07-2013",51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,3,11,0,61
6810,"Graduation","Divorced",82025,0,0,"28-05-2013",76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,0,3,11,1,40
5386,"Graduation","Together",94384,0,0,"04-03-2013",62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,3,11,1,70
8700,"Basic","Single",14906,0,0,"22-12-2012",86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,3,11,0,37
3202,"PhD","Married",51563,0,0,"01-10-2012",60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,3,11,0,36
1328,"2n Cycle","Married",57937,0,1,"16-02-2014",56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,3,11,0,41
8405,"Graduation","Divorced",68274,1,1,"30-09-2013",83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,3,11,0,44
6515,"Graduation","Together",39771,1,0,"06-12-2013",92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,3,11,0,46
2882,"2n Cycle","Divorced",67893,0,1,"01-10-2012",31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,3,11,0,48
7574,"PhD","Together",27922,1,0,"10-05-2014",80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,3,11,0,44
6387,"PhD","Together",52190,1,1,"08-05-2014",39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,3,11,0,47
5320,"Master","Divorced",44051,1,1,"29-01-2013",20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,3,11,1,50
5048,"PhD","Single",42767,2,0,"11-05-2013",53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,3,11,0,52
8146,"Master","Together",46106,1,1,"11-05-2014",84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,3,11,0,47
10031,"PhD","Married",16927,1,1,"10-02-2013",50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,3,11,0,47
2134,"Graduation","Single",53700,0,1,"17-08-2012",94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,3,11,0,71
1523,"Graduation","Married",59041,1,1,"07-05-2014",25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,3,11,0,50
9665,"PhD","Divorced",54237,0,1,"27-04-2013",48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,3,11,0,66
4640,"Graduation","Divorced",70647,0,1,"21-09-2012",65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,3,11,0,56
3635,"PhD","Single",52597,0,1,"07-05-2014",69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,3,11,0,61
3547,"Master","Together",41021,1,0,"30-12-2012",12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,3,11,1,54
